trip_uuid,data,trip_creation_time,route_schedule_uuid,route_type,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,num_stops,source_hub,destination_hub,intermediate_hub,corridor,shipment_priority,vehicle_type,vehicle_speed_factor,delivery_time_hrs,actual_delivery_time,route_distance,delay_minutes,promised_delivery_time,sla_breach,shipment_datetime,hour_of_day,day_of_week_num,day_of_week,month,is_weekend,is_peak_hour,quarter,time_of_day,weather_condition,weather_risk,priority_rank,hub_load,hub_capacity,traffic_level,congestion_score,route_id,avg_delay_per_route,route_volume,base_speed,est_travel_hrs,delay_ratio,traffic_weather_interaction,distance_congestion,stops_delay_interaction,capacity_utilization,sla_margin_hrs,shipment_id,source_hub_enc,destination_hub_enc,weather_condition_enc,route_type_enc,shipment_priority_enc,route_id_enc,vehicle_type_enc,corridor_enc,time_of_day_enc,day_of_week_enc,route_distance_norm,traffic_level_norm,hub_load_norm,num_stops_norm,congestion_score_norm,avg_delay_per_route_norm,est_travel_hrs_norm,weather_risk_norm,priority_rank_norm
trip-153671186247781647,training,2018-09-12 00:24:22.478232,thanos::sroute:ba05c968-4aad-49ce-bf38-21469494acc4,Carting,IND209801AAA,Unnao_VikasRam_D (Uttar Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-12 03:37:31.889013,2018-09-12 18:10:51.317766,873.0,False,37,2018-09-12 06:15:34,37.49167354389872,685.0,33.0,47.0734,20.75757575757576,0.0,0.0,0.0,-1.0,10,Lucknow,Lucknow,,General Network,Express,Express Van,1.15,11.417,11.417,37.5,652.0,48,0,2018-09-12 00:24:22.478232,0,2,Wednesday,9,0,0,3,Night,Storm,5,3,0.564,2000,1.0,0.826,Lucknow_Lucknow,145.38,607,45,0.833,12.789,5.0,30.98,6520.0,1128.0,36.583,trip-153671186247781647,12,12,4,0,1,172,0,1,4,6,0.014856130108423685,1.0,0.45499999999999996,0.09000000000000001,0.7962529274004684,0.08302684180468303,0.02149259812576395,1.0,0.6666666666666667
trip-153671191949943656,training,2018-09-12 00:25:19.499696,thanos::sroute:0ac760f3-96cb-4046-bfd0-8bc467805780,FTL,IND487551AAA,Gadarwara_MPward_D (Madhya Pradesh),IND464668AAA,Bareli_SourvDPP_D (Madhya Pradesh),2018-09-12 05:59:13.062416,2018-09-12 09:23:49.463096,204.0,False,57,2018-09-12 06:23:28,57.34526176515766,175.0,63.0,76.09339999999999,2.7777777777777777,45.0,18.0,18.3803,2.5,5,Indore,Indore,,General Network,Economy,FTL Truck,1.0,2.917,2.917,57.3,112.0,120,0,2018-09-12 00:25:19.499696,0,2,Wednesday,9,0,0,3,Night,Rain,3,1,0.317,1400,0.62,0.499,Indore_Indore,180.22,154,65,0.882,2.077,1.86,28.59,560.0,444.0,117.083,trip-153671191949943656,8,8,3,1,0,117,1,1,4,6,0.025177231025854875,0.5777777777777777,0.14625,0.04,0.4133489461358314,0.10292404340376927,0.023156322151297024,0.5,0.0
trip-153671202698783427,training,2018-09-12 00:27:06.988059,thanos::sroute:6f0bd656-6353-4cc9-b826-439edc9ca0b6,Carting,IND395001AAA,Surat_Central_D_9 (Gujarat),IND395023AAD,Surat_Central_I_4 (Gujarat),2018-09-12 02:37:19.832796,2018-09-12 05:37:46.359107,180.0,False,9,2018-09-12 02:37:19.832796,9.6127552094318,146.0,14.0,14.7138,10.428571428571429,146.0,14.0,14.7138,10.428571428571429,3,Surat,Surat,,General Network,Express,Express Van,1.15,2.433,2.433,9.6,132.0,48,0,2018-09-12 00:27:06.988059,0,2,Wednesday,9,0,0,3,Night,Rain,3,3,0.278,1800,1.0,0.711,Surat_Surat,78.88,80,45,0.213,9.579,3.0,6.83,396.0,500.0,45.567,trip-153671202698783427,17,17,3,0,1,253,0,1,4,6,0.0003127606338615514,1.0,0.09750000000000003,0.019999999999999997,0.6615925058548009,0.04504854368932039,0.0004413961700393855,0.5,0.6666666666666667
trip-153671224643574839,training,2018-09-12 00:30:46.435980,thanos::sroute:36941a6b-0e90-4582-a95a-96666dcd6d83,Carting,IND423701AAB,Vaijiapur_YeolaRD_D (Maharashtra),IND422011AAD,Nashik_TgrniaRD_I (Maharashtra),2018-09-12 08:27:59.715905,2018-09-12 11:21:24.531753,173.0,False,95,2018-09-12 08:39:55,95.86770414931748,158.0,80.0,112.1914,1.975,12.0,4.0,6.0795,3.0,33,Mumbai,Mumbai,,General Network,Express,Express Van,1.15,2.633,2.633,95.9,78.0,48,0,2018-09-12 00:30:46.435980,0,2,Wednesday,9,0,0,3,Night,Storm,5,3,0.947,5000,0.385,0.61,Mumbai_Mumbai,85.41,1888,45,2.131,0.605,1.925,58.5,2574.0,4735.0,45.367,trip-153671224643574839,13,13,4,0,1,189,0,1,4,6,0.045298165137614685,0.3166666666666667,0.9337499999999999,0.32,0.5433255269320844,0.04877784123358081,0.06556430802661957,1.0,0.6666666666666667
trip-153671225291120891,training,2018-09-12 00:30:52.911478,thanos::sroute:b631d6e1-0a67-4c80-8970-b9fda0461450,Carting,IND712103AAA,Hoogly_Bandel_D (West Bengal),IND712310AAE,Kolkata_North_I_4 (West Bengal),2018-09-12 03:09:08.473151,2018-09-12 06:05:06.863852,175.0,False,24,2018-09-12 03:09:08.473151,24.625975497411883,138.0,29.0,30.2971,4.758620689655173,64.0,9.0,9.2258,7.111111111111111,7,Kolkata,Kolkata,,General Network,Express,Express Van,1.15,2.3,2.3,24.6,109.0,48,0,2018-09-12 00:30:52.911478,0,2,Wednesday,9,0,0,3,Night,Rain,3,3,0.403,3200,1.0,0.761,Kolkata_Kolkata,134.37,584,45,0.547,3.223,3.0,18.72,763.0,1290.0,45.7,trip-153671225291120891,11,11,3,0,1,156,0,1,4,6,0.008131776480400334,1.0,0.25375000000000003,0.060000000000000005,0.7201405152224825,0.0767390062821245,0.01178188238489746,0.5,0.6666666666666667
trip-153671236229420701,training,2018-09-12 00:32:42.294456,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,IND561202AAB,Pavagada_PnukndRD_D (Karnataka),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-12 04:17:37.786512,2018-09-12 06:07:33.588747,109.0,False,56,2018-09-12 04:17:37.786512,56.65237637644195,109.0,65.0,66.2031,1.676923076923077,9.0,1.0,2.1487,9.0,9,Bangalore,Jaipur,,General Network,Express,Express Van,1.15,1.817,1.817,56.7,44.0,48,0,2018-09-12 00:32:42.294456,0,2,Wednesday,9,0,0,3,Night,Rain,3,3,0.908,4200,0.295,0.54,Bangalore_Jaipur,71.94,32,45,1.26,0.574,0.885,30.62,396.0,3814.0,46.183,trip-153671236229420701,1,9,3,0,1,20,0,1,4,6,0.024864470391993326,0.21666666666666667,0.885,0.08,0.4613583138173303,0.04108509423186751,0.03599076463398072,0.5,0.6666666666666667
trip-153671237597058150,training,2018-09-12 00:32:55.970840,thanos::sroute:db0f8027-8ade-4411-9aff-b26adaae3993,Carting,IND785690AAB,Sonari_Central_DPP_1 (Assam),IND785682AAA,Sivasagar_Babupaty_D (Assam),2018-09-12 03:48:42.530167,2018-09-12 08:00:47.150111,252.0,False,39,2018-09-12 03:49:56,39.49595428448995,241.0,33.0,46.9087,7.303030303030303,10.0,1.0,1.8895,10.0,5,Pune,Lucknow,,General Network,Same-Day,Express Van,1.15,4.017,4.017,39.5,208.0,24,0,2018-09-12 00:32:55.970840,0,2,Wednesday,9,0,0,3,Night,Rain,3,4,0.355,2800,1.0,0.742,Pune_Lucknow,103.35,23,45,0.878,3.875,3.0,29.31,1040.0,994.0,19.983,trip-153671237597058150,16,12,3,0,2,234,0,1,4,6,0.015898665554628856,1.0,0.19374999999999998,0.04,0.6978922716627635,0.05902341519131924,0.02302050794513106,0.5,1.0
trip-153671240266732246,training,2018-09-12 00:33:22.667576,thanos::sroute:09b4c49e-0e89-40b6-99b3-e671400fe5ef,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-12 00:33:22.667576,2018-09-12 04:57:47.967761,264.0,False,42,2018-09-12 01:33:24,42.24030467720917,194.0,57.0,53.1902,3.4035087719298245,14.0,8.0,7.6306,1.75,5,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,3.233,3.233,42.2,137.0,48,0,2018-09-12 00:33:22.667576,0,2,Wednesday,9,0,0,3,Night,Rain,3,3,0.908,4200,0.803,0.845,Bangalore_Bangalore,51.87,2031,45,0.938,2.392,2.409,35.66,685.0,3814.0,44.767,trip-153671240266732246,1,1,3,0,1,14,0,1,4,6,0.01730608840700584,0.7811111111111112,0.885,0.04,0.8185011709601874,0.029623072529982867,0.025057721037620537,0.5,0.6666666666666667
trip-153671256526597871,training,2018-09-12 00:36:05.266352,thanos::sroute:500aa87c-3d54-4159-a296-0b93c15a1900,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-12 00:36:05.266352,2018-09-12 04:39:52.116304,243.0,False,28,2018-09-12 01:33:24,28.70624006705569,162.0,51.0,41.113,3.176470588235294,4.0,12.0,9.6801,0.3333333333333333,4,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,2.7,2.7,28.7,111.0,48,0,2018-09-12 00:36:05.266352,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,3,0.908,4200,0.735,0.804,Bangalore_Bangalore,51.87,2031,45,0.638,2.826,2.94,23.07,444.0,3814.0,45.3,trip-153671256526597871,1,1,2,0,1,14,0,1,4,6,0.010268974145120933,0.7055555555555555,0.885,0.03,0.7704918032786886,0.029623072529982867,0.014871655575173162,0.75,0.6666666666666667
trip-153671262893947351,training,2018-09-12 00:37:08.939733,thanos::sroute:beb73e7f-71ff-4501-bc17-191b4f312005,Carting,IND501401AAC,Medchal_MROoffce_D (Telangana),IND500010AAA,Hyderabad_Alwal_I (Telangana),2018-09-12 02:05:34.840021,2018-09-12 05:35:54.020732,210.0,False,9,2018-09-12 02:27:34,9.499885115345776,165.0,14.0,14.459700000000002,11.785714285714286,165.0,14.0,14.459700000000002,11.785714285714286,3,Lucknow,Hyderabad,,General Network,Express,Express Van,1.15,2.75,2.75,9.5,151.0,48,0,2018-09-12 00:37:08.939733,0,2,Wednesday,9,0,0,3,Night,Storm,5,3,0.564,2000,1.0,0.826,Lucknow_Hyderabad,90.86,14,45,0.211,11.054,5.0,7.85,453.0,1128.0,45.25,trip-153671262893947351,12,7,4,0,1,167,0,1,4,6,0.0002606338615512927,1.0,0.45499999999999996,0.019999999999999997,0.7962529274004684,0.051890348372358654,0.0003734890669564034,1.0,0.6666666666666667
trip-153671277074687197,training,2018-09-12 00:39:30.747127,thanos::sroute:42969f47-47af-4473-9f2c-cf747fe82077,FTL,IND624202AAA,Batlagundu_RTOofice_D (Tamil Nadu),IND625218AAA,Vadipatti_lalaNGR_D (Tamil Nadu),2018-09-12 06:45:07.329780,2018-09-12 07:32:54.425056,47.0,False,22,2018-09-12 06:48:05.834388,22.913147763820916,35.0,23.0,26.0605,1.5217391304347827,0.0,0.0,0.0,-1.0,10,Chennai,Chennai,,General Network,Standard,FTL Truck,1.0,0.583,0.583,22.9,12.0,72,0,2018-09-12 00:39:30.747127,0,2,Wednesday,9,0,0,3,Night,Rain,3,2,0.516,3500,0.238,0.349,Chennai_Chennai,44.7,863,65,0.352,0.542,0.714,7.99,120.0,1806.0,71.417,trip-153671277074687197,4,4,3,1,3,56,1,1,4,6,0.007245621351125937,0.15333333333333332,0.395,0.09000000000000001,0.23770491803278684,0.025528269560251286,0.005160939834306667,0.5,0.3333333333333333
trip-153671279791474803,training,2018-09-12 00:39:57.915096,thanos::sroute:16abf49b-3f11-48e2-962c-07fcc0130448,FTL,IND144040AAA,Nakodar_ChowkDPP_D (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),2018-09-12 04:24:55.384342,2018-09-12 05:07:33.439551,42.0,False,23,2018-09-12 04:27:36.419706,23.301241896121283,39.0,19.0,26.385900000000003,2.0526315789473686,0.0,0.0,0.0,-1.0,6,Chandigarh,Chandigarh,,General Network,Standard,FTL Truck,1.0,0.65,0.65,23.3,20.0,72,0,2018-09-12 00:39:57.915096,0,2,Wednesday,9,0,0,3,Night,Storm,5,2,0.383,1000,0.385,0.384,Chandigarh_Chandigarh,72.69,508,65,0.358,0.89,1.925,8.95,120.0,383.0,71.35,trip-153671279791474803,3,3,4,1,3,43,1,1,4,6,0.007454128440366972,0.3166666666666667,0.22875,0.049999999999999996,0.2786885245901639,0.041513420902341516,0.005364661143555615,1.0,0.3333333333333333
trip-153671287611744830,training,2018-09-12 00:41:16.117700,thanos::sroute:074b1ab2-c84c-42a1-a662-098ded0b3e97,Carting,IND121002AAB,Faridabad_Mthurard_L (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-12 00:41:16.117700,2018-09-12 03:41:40.363271,180.0,False,47,2018-09-12 01:27:26,47.41131039009549,134.0,64.0,71.01089999999999,2.09375,5.0,7.0,8.7465,0.7142857142857143,6,Delhi,Delhi,,General Network,Express,Express Van,1.15,2.233,2.233,47.4,70.0,48,0,2018-09-12 00:41:16.117700,0,2,Wednesday,9,0,0,3,Night,Storm,5,3,1.0,4800,0.418,0.651,Delhi_Delhi,69.92,1843,45,1.053,1.091,2.09,30.86,420.0,4800.0,45.767,trip-153671287611744830,6,6,4,0,1,82,0,1,4,6,0.020016680567139282,0.35333333333333333,1.0,0.049999999999999996,0.5913348946135831,0.03993146773272416,0.028962379464892024,1.0,0.6666666666666667
trip-153671289374432394,training,2018-09-12 00:41:33.744568,thanos::sroute:f7b54136-5ef6-4109-9611-0fa63d90b256,Carting,IND160055AAA,Chandigarh_Mohali (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-12 03:47:41.603172,2018-09-12 05:22:54.531616,95.0,False,31,2018-09-12 04:08:13,31.006719652673567,65.0,41.0,33.8798,1.5853658536585369,33.0,6.0,6.1597,5.5,11,Chandigarh,Chandigarh,,General Network,Same-Day,Express Van,1.15,1.083,1.083,31.0,24.0,24,0,2018-09-12 00:41:33.744568,0,2,Wednesday,9,0,0,3,Night,Storm,5,4,0.383,1000,0.264,0.312,Chandigarh_Chandigarh,72.69,508,45,0.689,0.567,1.32,9.67,264.0,383.0,22.917,trip-153671289374432394,3,3,4,0,2,43,0,1,4,6,0.011467889908256878,0.18222222222222223,0.22875,0.1,0.1943793911007026,0.041513420902341516,0.016603286703789216,1.0,1.0
trip-153671292681185799,training,2018-09-12 00:42:06.812144,thanos::sroute:2ea2c90c-b2a5-44f8-b56d-97ac0001de5f,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2018-09-12 00:42:06.812144,2018-09-12 01:57:08.839828,75.0,False,13,2018-09-12 00:55:55,13.479249737781162,48.0,18.0,21.288,2.6666666666666665,27.0,9.0,10.1451,3.0,2,Mumbai,Mumbai,,General Network,Express,Express Van,1.15,0.8,0.8,13.5,30.0,48,0,2018-09-12 00:42:06.812144,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,3,0.947,5000,0.558,0.714,Mumbai_Mumbai,85.41,1888,45,0.3,1.579,2.232,9.64,60.0,4735.0,47.2,trip-153671292681185799,13,13,2,0,1,189,0,1,4,6,0.002345704753961635,0.508888888888889,0.9337499999999999,0.01,0.6651053864168618,0.04877784123358081,0.0033953551541491232,0.75,0.6666666666666667
trip-153671306463580546,training,2018-09-12 00:44:24.636038,thanos::sroute:146160f7-402b-4c25-94b8-83ab48bc6389,FTL,IND442101AAB,Deoli_Central_DPP_2 (Maharashtra),IND445001AAB,Yavatmal_JajuDPP_D (Maharashtra),2018-09-12 05:11:57.239362,2018-09-12 06:51:46.814438,99.0,False,46,2018-09-12 05:25:26,46.45668173068122,84.0,38.0,52.0204,2.210526315789474,3.0,0.0,1.2177,-1.0,3,Mumbai,Mumbai,,General Network,Standard,FTL Truck,1.0,1.4,1.4,46.5,46.0,72,0,2018-09-12 00:44:24.636038,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,2,0.947,5000,0.446,0.646,Mumbai_Mumbai,85.41,1888,65,0.715,1.048,1.784,30.04,138.0,4735.0,70.6,trip-153671306463580546,13,13,2,1,3,189,1,1,4,6,0.019547539616346955,0.3844444444444445,0.9337499999999999,0.019999999999999997,0.585480093676815,0.04877784123358081,0.017486079043867987,0.75,0.3333333333333333
trip-153671307622926083,training,2018-09-12 00:44:36.229517,thanos::sroute:2b217b8b-1ceb-45f8-a03a-08952fc17210,Carting,IND415301AAB,Atapadi_Vidyangr_D (Maharashtra),IND413307AAB,Sangola_Central_DPP_2 (Maharashtra),2018-09-12 04:47:19.378869,2018-09-12 06:35:42.729280,108.0,False,26,2018-09-12 04:55:55,26.85623715799606,68.0,35.0,35.2121,1.9428571428571428,18.0,16.0,13.3435,1.125,9,Mumbai,Mumbai,,General Network,Express,Express Van,1.15,1.133,1.133,26.9,33.0,48,0,2018-09-12 00:44:36.229517,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,3,0.947,5000,0.367,0.599,Mumbai_Mumbai,85.41,1888,45,0.598,0.895,1.468,16.11,297.0,4735.0,46.867,trip-153671307622926083,13,13,2,0,1,189,0,1,4,6,0.00933069224353628,0.2966666666666667,0.9337499999999999,0.08,0.5304449648711944,0.04877784123358081,0.013513513513513513,0.75,0.6666666666666667
trip-153671310683457427,training,2018-09-12 00:45:06.834828,thanos::sroute:532959b3-a854-437a-b00d-551b14ba516c,Carting,IND700065AAA,CCU_Beliaghata_DPC (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-12 00:45:06.834828,2018-09-12 04:12:29.937384,207.0,False,15,2018-09-12 01:01:22,15.738549955561622,52.0,20.0,20.8831,2.6,26.0,12.0,9.5225,2.1666666666666665,2,Kolkata,Kolkata,,General Network,Same-Day,Express Van,1.15,0.867,0.867,15.7,32.0,24,0,2018-09-12 00:45:06.834828,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,4,0.403,3200,0.543,0.487,Kolkata_Kolkata,134.37,584,45,0.349,1.459,2.172,7.65,64.0,1290.0,23.133,trip-153671310683457427,11,11,2,0,2,156,0,1,4,6,0.0034924937447873223,0.4922222222222223,0.25375000000000003,0.01,0.3992974238875878,0.0767390062821245,0.005059079179682194,0.75,1.0
trip-153671314368581111,training,2018-09-12 00:45:43.686070,thanos::sroute:e429f167-758e-437a-9fad-e8e87354fa03,Carting,IND441912AAA,Bhandara_KaremDPP_D (Maharashtra),IND441107AAB,Savner_Wagodha_D (Maharashtra),2018-09-12 05:39:44.135192,2018-09-12 09:43:05.840352,243.0,False,83,2018-09-12 05:55:33,83.47252143879263,197.0,75.0,103.6758,2.6266666666666665,1.0,1.0,1.1341,1.0,13,Mumbai,Mumbai,,General Network,Same-Day,Express Van,1.15,3.283,3.283,83.5,122.0,24,0,2018-09-12 00:45:43.686070,0,2,Wednesday,9,0,0,3,Night,Storm,5,4,0.947,5000,0.578,0.726,Mumbai_Mumbai,85.41,1888,45,1.856,1.086,2.89,60.62,1586.0,4735.0,20.717,trip-153671314368581111,13,13,4,0,2,189,0,1,4,6,0.03883444537114262,0.5311111111111111,0.9337499999999999,0.12000000000000001,0.6791569086651054,0.04877784123358081,0.05622708135270949,1.0,1.0
trip-153671320412492075,training,2018-09-12 00:46:44.125157,thanos::sroute:884325ef-09d8-45fb-b62e-c0fb8d2ba23c,FTL,IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-12 10:52:14.453954,2018-09-12 16:12:47.729762,320.0,False,163,2018-09-12 11:43:28,163.98943651817035,263.0,144.0,199.764,1.8263888888888888,26.0,11.0,12.7353,2.363636363636364,23,Surat,Hyderabad,,General Network,Economy,FTL Truck,1.0,4.383,4.383,164.0,119.0,120,0,2018-09-12 00:46:44.125157,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,1,0.278,1800,0.344,0.318,Surat_Hyderabad,92.21,28,65,2.523,0.781,1.376,52.15,2737.0,500.0,115.617,trip-153671320412492075,17,7,2,1,0,247,1,1,4,6,0.08079649708090075,0.2711111111111111,0.09750000000000003,0.22,0.20140515222482433,0.05266133637921187,0.07887410023088415,0.75,0.0
trip-153671320807895983,training,2018-09-12 00:46:48.079257,thanos::sroute:8c5ab716-198a-4395-b83f-567277357ab9,Carting,IND121102AAA,Palwal (Haryana),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),2018-09-12 01:53:32.471405,2018-09-12 05:07:14.232558,193.0,False,38,2018-09-12 03:24:26,38.37233869435721,100.0,29.0,40.2548,3.4482758620689653,9.0,1.0,1.7148,9.0,10,Delhi,Delhi,,General Network,Express,Express Van,1.15,1.667,1.667,38.4,71.0,48,0,2018-09-12 00:46:48.079257,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,3,1.0,4800,0.8,0.88,Delhi_Delhi,69.92,1843,45,0.853,1.361,3.2,33.79,710.0,4800.0,46.333,trip-153671320807895983,6,6,2,0,1,82,0,1,4,6,0.015325271059216012,0.7777777777777778,1.0,0.09000000000000001,0.8594847775175645,0.03993146773272416,0.022171669156593778,0.75,0.6666666666666667
trip-153671321710455800,training,2018-09-12 00:46:57.104787,thanos::sroute:951d77aa-4725-4c4e-882d-42acc35b3303,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-12 00:46:57.104787,2018-09-13 15:45:19.916768,2338.0,False,1078,2018-09-12 04:42:06,1078.198021769128,2090.0,968.0,1322.5268999999998,2.159090909090909,142.0,19.0,23.8327,7.473684210526316,49,Mumbai,Delhi,,Western Corridor,Standard,FTL Truck,1.0,34.833,34.833,1078.2,1122.0,72,0,2018-09-12 00:46:57.104787,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,2,0.947,5000,0.447,0.647,Mumbai_Delhi,1017.67,46,65,16.588,1.126,1.788,697.6,54978.0,4735.0,37.167,trip-153671321710455800,13,6,2,1,3,184,1,8,4,6,0.5573394495412844,0.3855555555555556,0.9337499999999999,0.48,0.5866510538641686,0.5811936036550542,0.5564308026619584,0.75,0.3333333333333333
trip-153671326503717255,training,2018-09-12 00:47:45.037410,thanos::sroute:387e7ab9-2237-48b1-af49-2508ce23994c,FTL,IND151506AAA,Jhunir_BhaRDDPP_D (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),2018-09-12 04:04:41.742403,2018-09-12 10:04:18.380168,359.0,False,64,2018-09-12 04:15:25,64.92645579319962,316.0,76.0,83.97630000000001,4.157894736842105,316.0,76.0,83.97630000000001,4.157894736842105,6,Chandigarh,Chandigarh,,General Network,Standard,FTL Truck,1.0,5.267,5.267,64.9,240.0,72,0,2018-09-12 00:47:45.037410,0,2,Wednesday,9,0,0,3,Night,Storm,5,2,0.383,1000,1.0,0.753,Chandigarh_Chandigarh,72.69,508,65,0.998,3.942,5.0,48.87,1440.0,383.0,66.733,trip-153671326503717255,3,3,4,1,3,43,1,1,4,6,0.029138865721434527,1.0,0.22875,0.049999999999999996,0.7107728337236534,0.041513420902341516,0.027094934130110007,1.0,0.3333333333333333
trip-153671328307356992,training,2018-09-12 00:48:03.073766,thanos::sroute:64d4c6c9-ffb9-4794-b9f1-05f064c9dd0d,FTL,IND110037AAM,Delhi_Airport_H (Delhi),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-12 00:48:03.073766,2018-09-13 15:11:02.805831,2302.0,False,1114,2018-09-12 05:50:12,1114.0402458906617,1984.0,997.0,1367.6887,1.989969909729188,22.0,16.0,15.6852,1.375,51,Delhi,Mumbai,,Western Corridor,Standard,FTL Truck,1.0,33.067,33.067,1114.0,987.0,72,0,2018-09-12 00:48:03.073766,0,2,Wednesday,9,0,0,3,Night,Storm,5,2,1.0,4800,0.396,0.638,Delhi_Mumbai,756.99,68,65,17.138,0.959,1.98,710.73,50337.0,4800.0,38.933,trip-153671328307356992,6,13,4,1,3,88,1,8,4,6,0.576000834028357,0.32888888888888895,1.0,0.5,0.5761124121779859,0.43231867504283267,0.5751052560097787,1.0,0.3333333333333333
trip-153671339656068455,training,2018-09-12 00:49:56.561006,thanos::sroute:a8c7e9f0-237d-47a1-9024-a48afeb2405e,FTL,IND302014AAA,Jaipur_Hub (Rajasthan),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-12 00:49:56.561006,2018-09-12 10:23:11.464298,573.0,False,195,2018-09-12 04:48:09,195.89332022966053,331.0,165.0,222.3414,2.006060606060606,56.0,25.0,33.97,2.24,9,Jaipur,Delhi,,NCR-Rajasthan Corridor,Standard,FTL Truck,1.0,5.517,5.517,195.9,166.0,72,0,2018-09-12 00:49:56.561006,0,2,Wednesday,9,0,0,3,Night,Heavy Rain,4,2,0.388,2200,0.398,0.394,Jaipur_Delhi,250.12,81,65,3.014,0.913,1.592,77.18,1494.0,854.0,66.483,trip-153671339656068455,9,6,2,1,3,129,1,4,4,6,0.09742493744787323,0.33111111111111113,0.235,0.08,0.2903981264637002,0.14284408909194746,0.09554529403775633,0.75,0.3333333333333333
trip-153671343854097865,training,2018-09-12 00:50:38.541226,thanos::sroute:465332cf-ee26-46f3-8cb2-0dc8e774ef84,FTL,IND000000ACT,Delhi_Gateway_HB (Delhi),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-12 05:31:46.865830,2018-09-12 13:55:38.590133,503.0,False,209,2018-09-12 06:44:16,209.93668522817924,383.0,189.0,226.6377,2.0264550264550265,56.0,21.0,16.679299999999998,2.6666666666666665,10,Delhi,Chandigarh,,General Network,Economy,FTL Truck,1.0,6.383,6.383,209.9,194.0,120,0,2018-09-12 00:50:38.541226,0,2,Wednesday,9,0,0,3,Night,Storm,5,1,1.0,4800,0.405,0.643,Delhi_Chandigarh,231.23,113,65,3.229,0.996,2.025,134.97,1940.0,4800.0,113.617,trip-153671343854097865,6,3,4,1,0,79,1,1,4,6,0.10472268557130943,0.33888888888888896,1.0,0.09000000000000001,0.5819672131147541,0.13205596801827527,0.10284530761917696,1.0,0.0
trip-153671379462714253,training,2018-09-12 00:56:34.627583,thanos::sroute:b43ec86d-59c1-452c-b4a9-807d3574e5bf,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-12 00:56:34.627583,2018-09-12 17:54:51.423517,1018.0,False,514,2018-09-12 04:24:03,514.7249691880506,790.0,480.0,632.2484000000001,1.6458333333333333,24.0,19.0,16.9151,1.263157894736842,24,Pune,Hyderabad,,General Network,Standard,FTL Truck,1.0,13.167,13.167,514.7,310.0,72,0,2018-09-12 00:56:34.627583,0,2,Wednesday,9,0,0,3,Night,Rain,3,2,0.355,2800,0.293,0.318,Pune_Hyderabad,184.28,25,65,7.918,0.651,0.879,163.67,7440.0,994.0,58.833,trip-153671379462714253,16,7,3,1,3,230,1,1,4,6,0.26360508757297746,0.21444444444444444,0.19374999999999998,0.22999999999999998,0.20140515222482433,0.10524271844660195,0.2620535107972294,0.5,0.3333333333333333
